"Date","USD (AM)","USD (PM)","GBP (AM)","GBP (PM)","EURO (AM)","EURO (PM)"
2017-02-01,1210,1203.65,960.01,951.85,1122.03,1120.48
2017-01-31,1198.8,1212.8,964.91,966.97,1119.2,1123.17
2017-01-30,1189.85,1192.8,949.38,953.41,1112.63,1118.73
2017-01-27,1184.2,1184.85,943.81,943.26,1108.77,1106.77
2017-01-26,1191.55,1189.7,945.14,945.69,1111.95,1112.85
2017-01-25,1203.5,1195,956.9,949.91,1119.62,1113.86
2017-01-24,1213.3,1216.8,972.22,974.05,1130.07,1130.04
2017-01-23,1213.75,1212.85,974.03,973.31,1130.12,1130.62
2017-01-20,1199.1,1200.55,974.87,975.69,1127.03,1126.24
2017-01-19,1203.35,1196.05,976.76,972.51,1129.34,1129.19
2017-01-18,1212.5,1214.75,984.91,986.74,1134.78,1137.01
2017-01-17,1217.5,1216.05,1003.59,981.47,1141.65,1135.06
2017-01-16,1202.75,1203,997.56,996.81,1135.4,1134.79
2017-01-13,1196.35,1190.35,978.85,981.56,1123.25,1122.5
2017-01-12,1206.65,1205.05,984.39,980.67,1135.82,1129.37
2017-01-11,1187.55,1178.55,979.25,974.07,1128.41,1125.4
2017-01-10,1183.2,1189.5,974.6,978.01,1118.12,1122.65
2017-01-09,1176.1,1178.5,968.75,970.85,1118.59,1119.22
2017-01-06,1178,1175.85,951.35,954.08,1112.27,1114
2017-01-05,1173.05,1176.7,953.22,955.25,1116.16,1116.69
2017-01-04,1165.9,1164.25,949.98,947.7,1117.4,1113.14
2017-01-03,1148.65,1151,935.12,940.6,1103.28,1109.56
2016-12-30,1159.1,NA,942.58,NA,1098.36,NA
2016-12-29,1146.8,1145.9,935.56,937.12,1094.85,1095.71
2016-12-28,1139.75,1134.6,931.29,929.69,1091.88,1092.51
2016-12-23,1131,NA,921.99,NA,1082.25,NA
2016-12-22,1130.55,1131.35,916.2,917.3,1080.47,1080.21
2016-12-21,1134.4,1133.65,919.2,915.08,1091.07,1085.13
2016-12-20,1132.75,1125.7,915.94,913.73,1090.84,1085.4
2016-12-19,1137.6,1136.25,913.15,917.98,1089.14,1089.21
2016-12-16,1134.85,1131.6,911.17,911.16,1084.8,1085.09
2016-12-15,1132.45,1126.95,904.37,903.81,1080.7,1081.65
2016-12-14,1160.95,1162.25,917.38,915.04,1091.99,1091.82
2016-12-13,1157.35,1158.55,911.18,910.62,1090.8,1088.81
2016-12-12,1154.4,1156.1,916.82,912.63,1089.41,1089.16
2016-12-09,1168.9,1163.6,927.64,924.95,1100.75,1102.63
2016-12-08,1174.75,1171.05,925.47,929.46,1088.64,1101.72
2016-12-07,1171.25,1177.65,929.62,935.41,1092.19,1096.39
2016-12-06,1171.15,1172.5,918.18,921.35,1086.94,1092.42
2016-12-05,1164.9,1162.2,915.84,913.61,1095.36,1082.59
2016-12-02,1171.65,1173.5,929,927.42,1100.88,1102.03
2016-12-01,1168.75,1161.85,930.09,919.95,1099.68,1095.97
2016-11-30,1187.4,1178.1,952.06,946.37,1115.44,1111.89
2016-11-29,1187.3,1186.55,952.45,949.83,1119.98,1119.51
2016-11-28,1189.1,1187,956.51,956.6,1117.99,1121.24
2016-11-25,1187.5,1187.7,953.33,955.39,1121.83,1120
2016-11-24,1187.25,1186.1,953.6,950.3,1125.04,1121.46
2016-11-23,1213.25,1185.35,980.06,957.29,1143,1123.47
2016-11-22,1217.55,1212.25,978.91,975.38,1144.98,1141.82
2016-11-21,1214.95,1214.25,984.72,972.98,1143.39,1142.73
2016-11-18,1206.1,1211,971.15,981.27,1135.54,1142.7
2016-11-17,1232,1226.75,988.19,985.57,1148.1,1147.75
2016-11-16,1225.7,1229.2,984.36,987.91,1144.68,1148.2
2016-11-15,1228.9,1226.95,988.65,990.15,1138.7,1144.13
2016-11-14,1222.6,1213.6,978.08,972.94,1136.53,1132.9
2016-11-11,1255.65,1236.45,991.964,979.392,1154.445,1137.163
2016-11-10,1280.9,1267.5,1034.071,1015.648,1175.482,1166.1
2016-11-09,1304.55,1281.4,1050.424,1035.115,1176.835,1170.046
2016-11-08,1284,1282.35,1034.262,1036.011,1162.02,1160.655
2016-11-07,1286.8,1283.05,1036.131,1035.293,1162.495,1161.16
2016-11-04,1301.7,1302.8,1042.792,1039.895,1172.571,1172.129
2016-11-03,1293,1301,1040.606,1045.484,1165.898,1173.762
2016-11-02,1295.85,1303.75,1056.507,1060.079,1169.764,1173.636
2016-11-01,1284.4,1288.45,1048.584,1053.694,1167.52,1167.336
2016-10-31,1274.2,1272,1046.246,1046.347,1163.217,1162.608
2016-10-28,1265.9,1273,1042.469,1045.642,1160.957,1164.922
2016-10-27,1269.3,1266.25,1038.287,1037.059,1162.933,1160.012
2016-10-26,1273.9,1270.5,1043.451,1039.269,1166.128,1162.762
2016-10-25,1269.3,1269.4,1037.526,1047.382,1165.852,1168.737
2016-10-24,1267,1265.55,1034.886,1035.6,1163.613,1163.04
2016-10-21,1263.95,1266.05,1033.785,1038.667,1160.685,1164.513
2016-10-20,1269.2,1271.65,1034.652,1039.828,1156.749,1161.016
2016-10-19,1269.75,1269.05,1031.291,1032.118,1154.965,1156.993
2016-10-18,1261.65,1258.2,1031.147,1023.672,1145.326,1146.22
2016-10-17,1252.7,1254.8,1029.594,1031.697,1139.581,1140.864
2016-10-14,1256.15,1251.75,1028.787,1025.183,1140.082,1136.213
2016-10-13,1258,1261.05,1029.925,1034.061,1141.761,1142.89
2016-10-12,1255.7,1256.5,1024.526,1027.44,1139.045,1138.766
2016-10-11,1256.4,1253.45,1021.579,1020.81,1130.76,1131.991
2016-10-10,1262.1,1259.5,1016.622,1018.684,1129.706,1129.52
2016-10-07,1255,1258.75,1012.911,1013.294,1127.618,1124.567
2016-10-06,1265.5,1254.5,994.303,992.31,1131.23,1122.15
2016-10-05,1274,1269.4,1001.109,996.733,1134.37,1133.828
2016-10-04,1309.15,1283.3,1026.897,1006.107,1172.213,1150.735
2016-10-03,1318.65,1313.3,1023.404,1023.061,1173.994,1170.676
2016-09-30,1327.9,1322.5,1025.006,1018.457,1187.674,1179.935
2016-09-29,1320.85,1318.1,1016.922,1014.146,1177.142,1175.218
2016-09-28,1324.8,1322.5,1020.096,1016.474,1181.059,1179.935
2016-09-27,1335.85,1327,1031.009,1021.79,1187.838,1183.419
2016-09-26,1336.3,1340.5,1033.227,1034.866,1188.906,1190.9
2016-09-23,1335.9,1338.65,1027.174,1033.973,1192.157,1193.54
2016-09-22,1332.45,1339.1,1019.591,1021.332,1186.68,1189.924
2016-09-21,1319.6,1326.1,1015.96,1021.495,1183.813,1190.042
2016-09-20,1315.4,1313.8,1011.016,1013.728,1175.836,1175.325
2016-09-19,1315.05,1314.85,1007.986,1004.545,1177.364,1176.396
2016-09-16,1314.25,1308.35,995.676,998.009,1170.077,1170.842
2016-09-15,1320.1,1310.8,998.26,993.717,1174.229,1167.267
2016-09-14,1323.2,1321.75,1001.398,1005.72,1177.913,1177.283
2016-09-13,1328.5,1323.65,1000.361,1003.062,1183.694,1178.313
2016-09-12,1327.5,1324.6,1000.802,995.702,1182.537,1179.689
2016-09-09,1335.65,1330.85,1004.676,1004.392,1184.855,1187.384
2016-09-08,1348,1343.4,1009.113,1009.565,1195.811,1190.118
2016-09-07,1348.75,1348.35,1008.595,1008.161,1199.848,1198.413
2016-09-06,1330.05,1337.25,997.937,997.589,1191.459,1195.502
2016-09-05,1328.3,1326.35,996.225,995.426,1189.493,1190.266
2016-09-02,1311.5,1324.7,987.953,993.26,1172.743,1182.295
2016-09-01,1305.7,1309.5,985.804,985.137,1172.127,1174.36
2016-08-31,1314.45,1309.25,1000.296,999.351,1179.193,1174.921
2016-08-30,1318.85,1318.15,1008.393,1005.353,1180.898,1182.776
2016-08-26,1324.9,1318.75,1002.949,999.876,1173.331,1170.523
2016-08-25,1324.5,1321.3,1001.057,1000.356,1172.977,1169.747
2016-08-24,1337.3,1327.25,1010.731,1001.012,1185.383,1178.465
2016-08-23,1338.5,1342,1015.252,1018.041,1181.092,1185.254
2016-08-22,1334.3,1335.9,1018.204,1019.692,1181.256,1181.203
2016-08-19,1346.85,1346.4,1026.3,1032.285,1189.673,1189.41
2016-08-18,1347.1,1350.05,1023.931,1027.793,1190.836,1193.579
2016-08-17,1342.75,1343.35,1031.232,1033.439,1191.959,1192.492
2016-08-16,1349.1,1344,1039.886,1035.686,1197.326,1192.666
2016-08-15,1339.2,1339.4,1037.21,1040.714,1198.852,1197.156
2016-08-12,1336.7,1352.2,1032.601,1042.141,1199.02,1207.785
2016-08-11,1344.55,1355,1037.051,1044.434,1206.061,1213.267
2016-08-10,1351.85,1347.7,1035.112,1034.36,1209.23,1205.787
2016-08-09,1332.9,1341,1025.8,1034.045,1201.743,1207.302
2016-08-08,1330,1336.8,1019.844,1024.256,1198.862,1207.13
2016-08-05,1362.6,1340.4,1036.394,1027.953,1222.525,1212.66
2016-08-04,1351.15,1362.75,1016.605,1038.552,1213.873,1223.204
2016-08-03,1364.4,1358.9,1023.164,1020.67,1218.955,1215.128
2016-08-02,1358.15,1363.75,1025.132,1026.495,1213.1,1215.92
2016-08-01,1348.85,1349.65,1022.968,1022.63,1207.76,1208.477
2016-07-29,1332.5,1342,1012.034,1017.37,1200.183,1202.164
2016-07-28,1341.3,1341.75,1017.644,1019.864,1208.78,1208.246
2016-07-27,1320.8,1329,1007.77,1011.635,1200.211,1207.928
2016-07-26,1321.25,1323,1006.396,1006.406,1199.563,1203.665
2016-07-25,1315,1313.15,1000.321,1001.146,1196.913,1196.411
2016-07-22,1323.2,1320.75,1005.103,1008.657,1199.216,1199.241
2016-07-21,1322,1321.15,1000.754,1001.3,1199.318,1200.397
2016-07-20,1325.6,1315.9,1005.865,999.163,1204.308,1196.022
2016-07-19,1332.2,1330.9,1009.142,1013.613,1203.376,1207.392
2016-07-18,1326.15,1334.7,1000.05,1006.764,1200.298,1205.901
2016-07-15,1330.5,1327,994.15,998.169,1194.789,1197.219
2016-07-14,1325.7,1323.6,1001.964,995.215,1192.997,1191.24
2016-07-13,1340.25,1342.75,1009.744,1014.985,1211.452,1211.026
2016-07-12,1352.85,1342.4,1029.113,1019.687,1217.836,1210.308
2016-07-11,1358.25,1357.1,1054.953,1045.51,1231.661,1226.683
2016-07-08,1356.1,1354.25,1047.452,1045.616,1224.83,1225.596
2016-07-07,1367.1,1356.7,1052.804,1045.337,1233.398,1223.608
2016-07-06,1370,1366.25,1059.01,1056.794,1239.713,1235.363
2016-07-05,1344.75,1350.75,1023.893,1032.378,1207.048,1212.028
2016-07-04,1348.75,1350.75,1016.418,1018.195,1213.066,1212.974
2016-07-01,1331.75,1340,1001.343,1005.804,1199.507,1202.918
2016-06-30,1317,1320.75,976.819,983.166,1183.588,1187.75
2016-06-29,1317.75,1321.5,984.359,976.853,1191.641,1187.5
2016-06-28,1312,1309.7,985.837,977.822,1185.786,1183.969
2016-06-27,1324.6,1324.55,996.364,1001.89,1200.485,1202.426
2016-06-24,1313.85,1315.5,945.578,955.842,1181.283,1189.08
2016-06-23,1265.75,1262.15,850.964,851.573,1112.215,1108.546
2016-06-22,1265,1264.85,862.983,857.062,1122.308,1116.863
2016-06-21,1280.8,1272.6,866.717,867.531,1129.666,1131.087
2016-06-20,1283.25,1281.8,877.486,874.444,1132.083,1129.65
2016-06-17,1284.5,1290.7,899.407,904.006,1142.049,1145.109
2016-06-16,1307,1310.75,922.089,931.288,1161.139,1175.874
2016-06-15,1282,1283.3,903.041,905.368,1141.493,1142.907
2016-06-14,1279.4,1287.15,904.792,911.045,1140.841,1149.296
2016-06-13,1284.1,1280.8,909.271,895.92,1139.254,1136.198
2016-06-10,1266.6,1275.5,876.867,889.406,1121.068,1129.583
2016-06-09,1258.35,1263.9,870.527,873.608,1107.977,1116.656
2016-06-08,1252.4,1263,861.651,866.923,1101.611,1107.65
2016-06-07,1241.1,1241,851.022,851.574,1091.423,1092.576
2016-06-06,1240.55,1244,859.081,861.843,1092.676,1095.591
2016-06-03,1211,1240.5,839.344,851.603,1086.63,1093.997
2016-06-02,1215.5,1212.4,842.098,839.466,1085.32,1085.825
2016-06-01,1216.25,1214.5,841.767,842.62,1090.003,1088.313
2016-05-31,1210.5,1212.1,829.071,827.137,1087.392,1084.951
2016-05-27,1221.25,1216.25,833.503,830.699,1092.164,1090.733
2016-05-26,1226.65,1223.85,834.367,833.687,1097.238,1093.755
2016-05-25,1220.75,1220.6,834.627,829.52,1094.769,1094.634
2016-05-24,1242.65,1236.85,852.706,847.49,1111.178,1108.836
2016-05-23,1250.4,1245.9,860.886,861.042,1115.84,1113.585
2016-05-20,1256.5,1254.2,862.748,862.757,1120.183,1117.75
2016-05-19,1253.75,1246.25,857.368,853.939,1117.744,1113.098
2016-05-18,1270.9,1272.9,882.051,872.247,1127.211,1128.828
2016-05-17,1270.1,1277,877.504,883.435,1121.426,1125.996
2016-05-16,1281,1285.75,892.868,893.802,1132.041,1134.379
2016-05-13,1275.15,1265.9,885.162,881.596,1123.514,1120.518
2016-05-12,1268.3,1279.25,878.278,880.88,1111.301,1121.026
2016-05-11,1271.8,1276.85,882.449,883.842,1116.193,1117.397
2016-05-10,1264.85,1262.8,875.895,874.24,1111.037,1109.382
2016-05-09,1277.75,1265.25,884.675,878.461,1121.536,1110.703
2016-05-06,1280.25,1289,883.036,890.694,1121.057,1128.134
2016-05-05,1275.75,1280.25,879.225,884.342,1114.948,1122.446
2016-05-04,1280.3,1283,883.594,885.99,1114.175,1117.731
2016-05-03,1296.5,1294,881.32,885.558,1118.148,1119.4
2016-04-29,1274.5,1285.65,873.797,878.152,1119.448,1123.295
2016-04-28,1256.6,1256,861.428,862.751,1106.445,1108.031
2016-04-27,1244.75,1247.4,853.579,855.9,1100.785,1102.425
2016-04-26,1234.5,1241.7,847.277,848.778,1093.457,1096.031
2016-04-25,1230.85,1238.9,853.792,855.657,1094.075,1100.291
2016-04-22,1245.4,1243.25,868.729,862.554,1104.336,1105.356
2016-04-21,1257.65,1249.25,877.017,871.258,1113.208,1106.052
2016-04-20,1247.75,1252,867.447,869.61,1098.087,1103.832
2016-04-19,1241.7,1255.4,867.007,870.753,1095.183,1103.082
2016-04-18,1237.7,1234.3,872.45,868.502,1095.016,1091.732
2016-04-15,1229.75,1227.1,867.457,865.595,1092.164,1086.395
2016-04-14,1240.3,1233.85,874.955,872.845,1101.041,1093.825
2016-04-13,1245.75,1245.75,875.328,876.888,1100.365,1104.684
2016-04-12,1259.2,1254.6,880.176,881.37,1102.149,1103.52
2016-04-11,1247.25,1254.75,878.958,878.644,1095.838,1096.476
2016-04-08,1235,1239.5,877.33,879.183,1085.178,1087.618
2016-04-07,1237.5,1242.1,879.696,880.214,1086.073,1093.141
2016-04-06,1225.75,1221.4,868.382,867.223,1079.764,1072.429
2016-04-05,1231.5,1231.25,866.323,871.698,1083.586,1085.561
2016-04-04,1215,1219.75,854.579,853.356,1068.803,1069.487
2016-04-01,1232.1,1213.6,860.2,855.843,1080.692,1067.443
2016-03-31,1233.6,1237,857.62,860.731,1085.502,1084.853
2016-03-30,1238.2,1236.25,860.234,856.45,1094.116,1091.189
2016-03-29,1216.45,1226,853.036,858.649,1087.706,1094.374
2016-03-24,1216.45,1221,861.885,864.073,1088.752,1094.282
2016-03-23,1232.2,1217.6,870.03,862.203,1101.755,1088.974
2016-03-22,1251.8,1252.5,876.962,880.076,1117.349,1115.591
2016-03-21,1244.25,1244.9,863.601,866.219,1104.468,1106.04
2016-03-18,1254.5,1252.1,868.78,864.019,1112.927,1108.598
2016-03-17,1269.6,1266.5,883.166,875.426,1119.398,1119.945
2016-03-16,1233.1,1228.5,874.093,872.644,1111.79,1110.332
2016-03-15,1233.6,1232,870.706,870.136,1112.558,1111.007
2016-03-14,1256.55,1242.75,875.89,867.885,1130.24,1119.813
2016-03-11,1262.25,1264.75,883.03,881.847,1136.495,1135.141
2016-03-10,1247.25,1266.5,876.668,890.369,1137.038,1145.729
2016-03-09,1258.25,1246.4,884.157,877.436,1146.686,1136.688
2016-03-08,1274.1,1267,894.351,893.07,1155.693,1147.376
2016-03-07,1267.6,1267.9,896.126,895.778,1156.958,1158.056
2016-03-04,1271.5,1277.5,898.932,898.22,1158.667,1157.347
2016-03-03,1241.95,1250.25,882.239,884.484,1141.483,1143.551
2016-03-02,1229.35,1239.2,881.536,883.283,1131.529,1143.279
2016-03-01,1240,1236.5,886.094,887.981,1141.7,1140.577
2016-02-29,1234.15,1234.9,890.949,888.588,1131.461,1133.69
2016-02-26,1231,1226.5,878.867,882.332,1117.576,1120.519
2016-02-25,1235.4,1236,887.102,888.942,1121.408,1122.054
2016-02-24,1232.25,1250.75,885.523,896.89,1122.327,1135.093
2016-02-23,1218.75,1221.35,863.464,867.174,1106.622,1109.722
2016-02-22,1203.65,1211,849.206,858.388,1088.168,1100.008
2016-02-19,1221.5,1231.15,853.35,862.764,1101.137,1108.571
2016-02-18,1204.4,1210.1,841.194,842.458,1082.413,1090.663
2016-02-17,1202.4,1210,838.835,848.825,1080.566,1088.08
2016-02-16,1212,1209.5,838.044,846.174,1083.748,1085.46
2016-02-15,1208.45,1208.2,834.57,835.027,1078.941,1084.641
2016-02-12,1239.5,1239.75,852.066,856.95,1098.652,1100.435
2016-02-11,1223.25,1241,847.331,858.645,1080.801,1095.852
2016-02-10,1183.4,1190,816.56,822.391,1052.285,1059.568
2016-02-09,1188.9,1191,822.313,825.507,1061.898,1057.351
2016-02-08,1173.4,1193.25,810.443,828.934,1050.115,1071.814
2016-02-05,1158.5,1150.35,797.398,794.057,1035.577,1034.208
2016-02-04,1146.25,1156.35,782.156,791.695,1027.29,1031.396
2016-02-03,1130,1132,781.25,776.619,1034.041,1026.757
2016-02-02,1123.6,1128.5,780.007,782.756,1029.645,1032.432
2016-02-01,1122,1126.5,785.604,785.674,1032.864,1033.012
2016-01-29,1112.9,1111.8,776.839,780.43,1019.886,1025.693
2016-01-28,1119,1114,781.588,776.983,1026.135,1019.726
2016-01-27,1116.5,1116.25,781.042,781.086,1027.139,1025.494
2016-01-26,1114.7,1113.6,785.802,779.532,1028.416,1027.97
2016-01-25,1103.7,1106.6,773.956,775.582,1020.291,1021.367
2016-01-22,1097.65,1096.25,769.633,764.177,1012.546,1013.451
2016-01-21,1096.8,1096.5,774.987,776.833,1006.978,1012.746
2016-01-20,1093.2,1101.75,771.081,776.673,999.726,1010.316
2016-01-19,1087,1086.25,759.794,767.044,999.77,997.017
2016-01-18,1090.45,1089.2,763.674,762.745,1001.056,999.633
2016-01-15,1081.1,1093.75,753.17,761.877,991.38,997.765
2016-01-14,1090.75,1088.4,759.099,754.994,998.033,997.343
2016-01-13,1081.8,1088.15,749.039,754.22,1000,1003.182
2016-01-12,1094.85,1085.4,756.922,753.724,1008.706,1000.599
2016-01-11,1104.7,1100.75,758.176,755.62,1014.079,1010.697
2016-01-08,1097.45,1101.85,750.669,756.039,1009.86,1013.3
2016-01-07,1096,1106.35,752.508,758.058,1009.447,1019.311
2016-01-06,1083.85,1091.4,739.837,745.692,1009.665,1015.312
2016-01-05,1078,1077,734.311,734.508,1000.747,1003.396
2016-01-04,1072.7,1082.25,725.019,734.956,982.299,998.418
2015-12-31,1062.25,NA,716.364,NA,974.32,NA
2015-12-30,1067.8,1060,720.531,714.753,977.264,970.729
2015-12-29,1067.25,1070.1,718.459,722.687,972.892,979.075
2015-12-24,1071.9,NA,719.424,NA,978.015,NA
2015-12-23,1071.5,1068.25,720.655,718.019,980.347,979.486
2015-12-22,1077,1074.9,723.183,724.659,985.091,979.945
2015-12-21,1071.15,1078.75,719.472,723.314,987.099,989.815
2015-12-18,1055.25,1062.5,707.059,712.657,974.512,979.805
2015-12-17,1065.85,1049.4,713.062,703.847,982.713,967.456
2015-12-16,1065.75,1075.25,710.334,715.784,975.649,983.85
2015-12-15,1069.15,1061.5,705.314,701.609,969.531,968.831
2015-12-14,1068,1068.25,703.673,705.372,973.964,971.445
2015-12-11,1067.2,1072.5,704.934,704.758,973.856,976.154
2015-12-10,1072,1071,706.402,705.51,979.443,977.056
2015-12-09,1078.4,1081,715.38,713.861,985.605,984.831
2015-12-08,1071.75,1072.1,714.786,715.735,988.426,986.066
2015-12-07,1082.7,1075.8,718.257,713.916,1001.804,994.132
2015-12-04,1063,1079.25,702.601,712.964,977.561,986.157
2015-12-03,1050.6,1055.45,703.13,701.704,994.745,975.597
2015-12-02,1066.9,1055.4,708.798,705.316,1007.674,998.227
2015-12-01,1069.25,1065.4,708.547,706.557,1009.25,1002.399
2015-11-30,1055.65,1061.9,703.052,705.722,998.203,1003.734
2015-11-27,1064.65,1057.4,707.726,702.102,1005.786,999.504
2015-11-26,1070.5,1071,710.305,708.45,1009.406,1008.451
2015-11-25,1072.2,1068,711.232,708.07,1011.104,1009.5
2015-11-24,1073,1076.4,709.668,713.947,1008.316,1011.369
2015-11-23,1068.35,1070.5,705.31,705.657,1005.908,1006.062
2015-11-20,1085.15,1081.75,709.26,709.402,1014.799,1012.187
2015-11-19,1073.1,1082.6,703.05,707.744,1004.188,1010.265
2015-11-18,1070.5,1067.75,702.739,701.752,1002.951,1001.336
2015-11-17,1080.8,1079.2,710.503,708.881,1013.598,1011.387
2015-11-16,1094.5,1084.75,719.888,713.886,1020.323,1012.768
2015-11-13,1083.75,1081.5,712.08,710.788,1006.595,1008.697
2015-11-12,1087.6,1087.4,716.21,713.892,1014.032,1007.738
2015-11-11,1088.6,1085.9,718.358,714.949,1013.17,1010.187
2015-11-10,1092.5,1087.1,723.223,719.553,1017.225,1017.55
2015-11-09,1095.6,1089.6,725.948,722.259,1015.902,1015.707
2015-11-06,1107.7,1088.9,731.638,722.202,1018.809,1013.496
2015-11-05,1107.3,1106.3,719.61,725.728,1019.801,1017.849
2015-11-04,1118,1114.7,724.985,724.749,1024.091,1024.399
2015-11-03,1130.9,1123.1,733.946,730.947,1029.823,1026.6
2015-11-02,1135.8,1134,733.863,733.221,1030.859,1027.826
2015-10-30,1147.75,1142.35,748.037,742.075,1042.698,1033.287
2015-10-29,1159,1148.6,759.278,751.087,1057.337,1048.136
2015-10-28,1171.5,1179.6,765.937,769.622,1058.983,1065.198
2015-10-27,1165.75,1165.7,759.52,762.144,1054.548,1055.696
2015-10-26,1168.5,1166.4,761.958,759.202,1058.856,1056.235
2015-10-23,1171.55,1161.25,760.697,756.761,1052.842,1053.957
2015-10-22,1166.45,1167,753.935,757.3,1031.298,1044.95
2015-10-21,1174.4,1167.1,759.884,755.698,1035.078,1028.237
2015-10-20,1173.7,1177.75,757.861,760.796,1032.868,1037.757
2015-10-19,1171.65,1175.4,757.859,759.302,1032.928,1037.927
2015-10-16,1176.35,1180.85,761.318,764.008,1035.337,1038.521
2015-10-15,1183.35,1184.25,764.166,766.952,1034.08,1040.413
2015-10-14,1173.7,1173.9,764.775,761.407,1028.524,1027.978
2015-10-13,1154.4,1165.2,757.157,765.773,1014.946,1024.352
2015-10-12,1164.2,1164.9,758.14,758.695,1021.542,1024.493
2015-10-09,1151.5,1151.55,749.016,751.444,1016.418,1014.269
2015-10-08,1143.3,1140,745.306,746.171,1011.591,1013.829
2015-10-07,1147.9,1144.6,750.433,747.811,1021.445,1018.418
2015-10-06,1136.9,1147.5,749.193,755.133,1014.546,1022.955
2015-10-05,1134.35,1139.75,746.283,751.219,1006.432,1016.273
2015-10-02,1106.3,1140.75,730.207,750.123,990.864,1009.469
2015-10-01,1114.2,1119,735.688,737.203,998.656,999.196
2015-09-30,1122.5,1114,739.119,734.538,1000.802,996.021
2015-09-29,1124.6,1132.1,741.356,746.99,1001.157,1007.924
2015-09-28,1137.5,1131.05,747.225,744.822,1016.26,1012.442
2015-09-25,1145.5,1146.65,752.183,754.996,1027.631,1025.764
2015-09-24,1134.45,1154.5,742.733,756.751,1012.314,1025.63
2015-09-23,1124.6,1131.35,734.769,741.918,1010.967,1011.579
2015-09-22,1129.3,1122.9,729.663,729.724,1009.114,1007.627
2015-09-21,1136.85,1133.25,732.861,730.257,1007.265,1007.602
2015-09-18,1136,1141.5,726.25,730.887,992.313,1000.57
2015-09-17,1118.15,1117.5,720.643,718.834,987.46,987.147
2015-09-16,1109.75,1117.6,719.822,722.664,987.542,990.736
2015-09-15,1105.5,1105.95,716.485,719.036,977.108,978.068
2015-09-14,1108,1104.8,716.966,717.775,977.978,976.446
2015-09-11,1106.35,1100.25,716.873,712.92,980.85,974.147
2015-09-10,1107.75,1109.5,720.324,719.613,989.725,989.124
2015-09-09,1122.3,1109.85,730.379,721.76,1002.501,996.006
2015-09-08,1120.85,1121.15,728.274,729.464,1003.492,1003.176
2015-09-07,1121,1119.5,734.745,732.897,1004.03,1003.451
2015-09-04,1125,1118.25,737.947,735.836,1009.874,1005.937
2015-09-03,1130.05,1128,739.634,739.236,1005.875,1013.705
2015-09-02,1140,1137.75,746.464,743.725,1010.728,1012.233
2015-09-01,1141.9,1142.3,744.103,744.485,1012.233,1013.351
2015-08-28,1125.5,1135,730.987,738.62,998.226,1010.551
2015-08-27,1128.5,1119,728.911,725.869,999.38,993.96
2015-08-26,1134.4,1120.75,724.625,719.49,990.051,984.712
2015-08-25,1154.25,1137.5,730.561,722.314,999.351,992.107
2015-08-24,1153.5,1166.5,734.339,739.625,1005.93,999.957
2015-08-21,1149.35,1156.5,732.747,737.07,1021.327,1023.768
2015-08-20,1137.95,1147.7,728.544,733.003,1019.806,1027.714
2015-08-19,1123.2,1126.15,716.898,719.493,1017.714,1020.618
2015-08-18,1119.15,1111.45,714.131,708.336,1011.295,1006.794
2015-08-17,1117.3,1118.8,714.341,716.124,1006.169,1009.383
2015-08-14,1116.75,1118.25,715.292,714.948,1002.109,1003.59
2015-08-13,1117.35,1116.75,715.562,716.646,1005.535,1004.543
2015-08-12,1116.8,1119,717.185,716.71,1003.234,1000.85
2015-08-11,1113.25,1108.25,713.736,711.146,1008.973,1001.536
2015-08-10,1094.8,1097,707.738,706.511,998.495,999.863
2015-08-07,1091.35,1093.5,703.008,708.271,998.993,1005.471
2015-08-06,1085,1089.75,694.556,702.249,996.053,998.397
2015-08-05,1086.5,1085.1,697.816,694.864,1000.184,997.793
2015-08-04,1092.6,1090.65,701.104,698.664,996.625,994.393
2015-08-03,1093,1091.9,699.99,699.376,995.9,995.396
2015-07-31,1080.05,1098.4,694.186,701.606,985.447,990.174
2015-07-30,1085.65,1087.5,695.395,696.067,989.744,994.786
2015-07-29,1096.75,1090.25,701.651,695.357,991.009,988.082
2015-07-28,1095.6,1096.2,702.128,702.197,990.06,991.857
2015-07-27,1098.6,1100,708.386,706.532,992.412,990.589
2015-07-24,1083.75,1080.8,699.893,697.425,990.042,985.772
2015-07-23,1101.65,1097.4,705.914,705.247,1003.69,998.135
2015-07-22,1096.8,1088.6,702.379,696.637,1002.468,999.495
2015-07-21,1108,1105.6,711.465,710.677,1021.151,1014.358
2015-07-20,1115,1104.6,717.411,709.806,1029.167,1018.299
2015-07-17,1143,1132.8,730.678,727.6,1049.25,1044.296
2015-07-16,1145.1,1144.4,732.794,732.815,1050.117,1048.658
2015-07-15,1154.75,1147.4,739.087,735.961,1047.582,1047.041
2015-07-14,1153.2,1157.4,745.274,743.019,1046.888,1048.75
2015-07-13,1154.95,1154,741.589,742.648,1043.127,1044.297
2015-07-10,1162.4,1159.3,750.299,746.803,1041.204,1036.153
2015-07-09,1162.1,1164.25,755.371,755.54,1053.963,1052.239
2015-07-08,1154.25,1158.5,749.464,754.134,1045.611,1050.365
2015-07-07,1166.25,1156.25,752.104,748.867,1063.224,1056.225
2015-07-06,1164.25,1166,748.425,749.189,1053.429,1055.729
2015-07-03,1168.25,1167.95,747.441,748.206,1051.104,1052.207
2015-07-02,1164.3,1165.25,745.701,745.927,1051.239,1050.295
