"","items","support","transIdenticalToItemsets","count"
"23971","{phone,try}",0.000503173865923518,65,65
"23972","{phone,right}",0.000363833410744697,47,47
"23973","{phone,wait}",0.000363833410744697,47,47
"23974","{phone,play}",0.000464468183929401,60,60
"23975","{pc,phone}",0.000356092274345874,46,46
"23976","{bad,phone}",0.000503173865923518,65,65
"23977","{money,phone}",0.000332868865149404,43,43
"23978","{great,phone}",0.000402539092738814,52,52
"23979","{phone,run}",0.000479950456727048,62,62
"23980","{day,phone}",0.000317386592351757,41,41
"23981","{phone,sell}",0.000356092274345874,46,46
"23982","{let,phone}",0.000387056819941167,50,50
"23983","{pay,phone}",0.000402539092738814,52,52
"23984","{old,phone}",0.000441244774732931,57,57
"23985","{big,phone}",0.000410280229137637,53,53
"23986","{big,like}",0.00190431955411054,246,246
"23987","{big,good}",0.000867007276668215,112,112
"23988","{big,people}",0.00112246477782939,145,145
"23989","{big,new}",0.000905712958662332,117,117
"23990","{big,buy}",0.000743149094287041,96,96
"23991","{amd,big}",0.00102957114104351,133,133
"23992","{big,time}",0.000921195231459978,119,119
"23993","{big,get}",0.000874748413067038,113,113
"23994","{big,know}",0.000983124322650565,127,127
"23995","{big,linus}",0.000634773184703514,82,82
"23996","{big,think}",0.000959900913454095,124,124
"23997","{big,video}",0.000495432729524694,64,64
"23998","{big,game}",0.000750890230685865,97,97
"23999","{big,want}",0.000781854776281158,101,101
"24000","{big,nt}",0.000781854776281158,101,101
"24001","{big,go}",0.000998606595448212,129,129
"24002","{big,need}",0.000774113639882335,100,100
"24003","{big,intel}",0.000712184548691748,92,92
"24004","{big,thing}",0.000882489549465862,114,114
"24005","{big,nvidia}",0.000820560458275275,106,106
"24006","{big,year}",0.000727666821489395,94,94
"24007","{big,look}",0.000719925685090571,93,93
"24008","{big,use}",0.000681220003096455,88,88
"24009","{big,card}",0.000665737730298808,86,86
"24010","{big,work}",0.000549620684316458,71,71
"24011","{big,well}",0.000534138411518811,69,69
"24012","{big,come}",0.000627032048304691,81,81
"24013","{big,riley}",0.000294163183155287,38,38
"24014","{big,tech}",0.000812819321876451,105,105
"24015","{big,way}",0.000580585229911751,75,75
"24016","{big,say}",0.000673478866697631,87,87
"24017","{actually,big}",0.000549620684316458,71,71
"24018","{big,guy}",0.000634773184703514,82,82
"24019","{big,make}",0.000650255457501161,84,84
"24020","{big,news}",0.000503173865923518,65,65
"24021","{big,company}",0.000990865459049388,128,128
"24022","{big,love}",0.000418021365536461,54,54
"24023","{big,gpu}",0.000534138411518811,69,69
"24024","{apple,big}",0.000619290911905868,80,80
"24025","{big,price}",0.000487691593125871,63,63
"24026","{big,mean}",0.000588326366310574,76,76
"24027","{big,lol}",0.000518656138721164,67,67
"24028","{big,watch}",0.000332868865149404,43,43
"24029","{big,try}",0.000487691593125871,63,63
"24030","{big,right}",0.000441244774732931,57,57
"24031","{big,wait}",0.000418021365536461,54,54
"24032","{big,play}",0.000402539092738814,52,52
"24033","{big,pc}",0.000325127728750581,42,42
"24034","{bad,big}",0.000425762501935284,55,55
"24035","{big,money}",0.000634773184703514,82,82
"24036","{big,great}",0.000410280229137637,53,53
"24037","{big,run}",0.000402539092738814,52,52
"24038","{big,day}",0.000301904319554111,39,39
"24039","{big,sell}",0.000410280229137637,53,53
"24040","{big,let}",0.000418021365536461,54,54
"24041","{big,pay}",0.000418021365536461,54,54
"24042","{big,old}",0.000301904319554111,39,39
"24043","{like,old}",0.00222944728286112,288,288
"24044","{good,old}",0.00120761727821644,156,156
"24045","{old,people}",0.00102957114104351,133,133
"24046","{new,old}",0.00209784796408113,271,271
"24047","{buy,old}",0.00120761727821644,156,156
"24048","{amd,old}",0.00109150023223409,141,141
"24049","{old,time}",0.000928936367858802,120,120
"24050","{get,old}",0.00107601795943645,139,139
"24051","{know,old}",0.000843783867471745,109,109
"24052","{linus,old}",0.000688961139495278,89,89
"24053","{old,think}",0.000967642049852918,125,125
"24054","{old,video}",0.000735407957888218,95,95
"24055","{game,old}",0.00103731227744233,134,134
"24056","{old,want}",0.00104505341384115,135,135
"24057","{nt,old}",0.000797337049078805,103,103
"24058","{go,old}",0.000843783867471745,109,109
"24059","{need,old}",0.000805078185477628,104,104
"24060","{intel,old}",0.000851525003870568,110,110
"24061","{old,thing}",0.000743149094287041,96,96
"24062","{nvidia,old}",0.000688961139495278,89,89
"24063","{old,year}",0.00243071682923053,314,314
"24064","{look,old}",0.000781854776281158,101,101
"24065","{old,use}",0.000688961139495278,89,89
"24066","{card,old}",0.00103731227744233,134,134
"24067","{old,work}",0.000712184548691748,92,92
"24068","{old,well}",0.000727666821489395,94,94
"24069","{come,old}",0.000681220003096455,88,88
"24070","{old,riley}",0.000294163183155287,38,38
"24071","{old,tech}",0.000611549775507044,79,79
"24072","{old,way}",0.000665737730298808,86,86
"24073","{old,say}",0.000464468183929401,60,60
"24074","{actually,old}",0.000495432729524694,64,64
"24075","{guy,old}",0.000394797956339991,51,51
"24076","{make,old}",0.000526397275119988,68,68
"24077","{news,old}",0.000642514321102338,83,83
"24078","{company,old}",0.000340610001548227,44,44
"24079","{love,old}",0.000348351137947051,45,45
"24080","{gpu,old}",0.000735407957888218,95,95
"24081","{apple,old}",0.000464468183929401,60,60
"24082","{old,price}",0.000735407957888218,95,95
"24083","{mean,old}",0.000634773184703514,82,82
"24084","{lol,old}",0.000394797956339991,51,51
"24085","{old,watch}",0.000332868865149404,43,43
"24086","{old,try}",0.000479950456727048,62,62
"24087","{old,right}",0.000317386592351757,41,41
"24088","{old,wait}",0.000472209320328224,61,61
"24089","{old,play}",0.000541879547917634,70,70
"24090","{old,pc}",0.000510915002322341,66,66
"24091","{bad,old}",0.000456727047530577,59,59
"24092","{money,old}",0.000363833410744697,47,47
"24093","{great,old}",0.000387056819941167,50,50
"24094","{old,run}",0.000673478866697631,87,87
"24095","{day,old}",0.000510915002322341,66,66
"24096","{old,sell}",0.000541879547917634,70,70
"24097","{let,old}",0.000425762501935284,55,55
"24098","{old,pay}",0.000263198637559994,34,34
"24099","{like,pay}",0.0018578727357176,240,240
"24100","{good,pay}",0.000812819321876451,105,105
"24101","{pay,people}",0.00176497909893172,228,228
"24102","{new,pay}",0.000774113639882335,100,100
"24103","{buy,pay}",0.00108375909583527,140,140
"24104","{amd,pay}",0.000611549775507044,79,79
"24105","{pay,time}",0.000983124322650565,127,127
"24106","{get,pay}",0.000913454095061155,118,118
"24107","{know,pay}",0.000859266140269392,111,111
"24108","{linus,pay}",0.000510915002322341,66,66
"24109","{pay,think}",0.000704443412292925,91,91
"24110","{pay,video}",0.000487691593125871,63,63
"24111","{game,pay}",0.00108375909583527,140,140
"24112","{pay,want}",0.00126954636940703,164,164
"24113","{nt,pay}",0.000990865459049388,128,128
"24114","{go,pay}",0.00107601795943645,139,139
"24115","{need,pay}",0.00102183000464468,132,132
"24116","{intel,pay}",0.000495432729524694,64,64
"24117","{pay,thing}",0.000781854776281158,101,101
"24118","{nvidia,pay}",0.000805078185477628,104,104
"24119","{pay,year}",0.000774113639882335,100,100
"24120","{look,pay}",0.000479950456727048,62,62
"24121","{pay,use}",0.000928936367858802,120,120
"24122","{card,pay}",0.000758631367084688,98,98
"24123","{pay,work}",0.000758631367084688,98,98
"24124","{pay,well}",0.000549620684316458,71,71
"24125","{come,pay}",0.000572844093512928,74,74
"24126","{pay,riley}",0.000294163183155287,38,38
"24127","{pay,tech}",0.000340610001548227,44,44
"24128","{pay,way}",0.000634773184703514,82,82
"24129","{pay,say}",0.000549620684316458,71,71
"24130","{actually,pay}",0.000549620684316458,71,71
"24131","{guy,pay}",0.000588326366310574,76,76
"24132","{make,pay}",0.000441244774732931,57,57
"24133","{news,pay}",0.000681220003096455,88,88
"24134","{company,pay}",0.000859266140269392,111,111
"24135","{love,pay}",0.000224492955565877,29,29
"24136","{gpu,pay}",0.000441244774732931,57,57
"24137","{apple,pay}",0.000766372503483511,99,99
"24138","{pay,price}",0.00107601795943645,139,139
"24139","{mean,pay}",0.000541879547917634,70,70
"24140","{lol,pay}",0.000441244774732931,57,57
"24141","{pay,watch}",0.000410280229137637,53,53
"24142","{pay,try}",0.000565102957114104,73,73
"24143","{pay,right}",0.000572844093512928,74,74
"24144","{pay,wait}",0.000441244774732931,57,57
"24145","{pay,play}",0.000510915002322341,66,66
"24146","{pay,pc}",0.000464468183929401,60,60
"24147","{bad,pay}",0.000456727047530577,59,59
"24148","{money,pay}",0.00134695773339526,174,174
"24149","{great,pay}",0.000309645455952934,40,40
"24150","{pay,run}",0.000363833410744697,47,47
"24151","{day,pay}",0.000371574547143521,48,48
"24152","{pay,sell}",0.000510915002322341,66,66
"24153","{let,pay}",0.000410280229137637,53,53
"24154","{let,like}",0.00192754296330701,249,249
"24155","{good,let}",0.00110698250503174,143,143
"24156","{let,people}",0.00130825205140115,169,169
"24157","{let,new}",0.000820560458275275,106,106
"24158","{buy,let}",0.00103731227744233,134,134
"24159","{amd,let}",0.000882489549465862,114,114
"24160","{let,time}",0.00109150023223409,141,141
"24161","{get,let}",0.000882489549465862,114,114
"24162","{know,let}",0.00127728750580585,165,165
"24163","{let,linus}",0.00102183000464468,132,132
"24164","{let,think}",0.000805078185477628,104,104
"24165","{let,video}",0.000797337049078805,103,103
"24166","{game,let}",0.000867007276668215,112,112
"24167","{let,want}",0.000959900913454095,124,124
"24168","{let,nt}",0.000897971822263508,116,116
"24169","{go,let}",0.000789595912679981,102,102
"24170","{let,need}",0.000882489549465862,114,114
"24171","{intel,let}",0.000611549775507044,79,79
"24172","{let,thing}",0.000928936367858802,120,120
"24173","{let,nvidia}",0.000828301594674098,107,107
"24174","{let,year}",0.000673478866697631,87,87
"24175","{let,look}",0.000557361820715281,72,72
"24176","{let,use}",0.000828301594674098,107,107
"24177","{card,let}",0.000665737730298808,86,86
"24178","{let,work}",0.000727666821489395,94,94
"24179","{let,well}",0.000750890230685865,97,97
"24180","{come,let}",0.000472209320328224,61,61
"24181","{let,riley}",0.000627032048304691,81,81
"24182","{let,tech}",0.000712184548691748,92,92
"24183","{let,way}",0.000665737730298808,86,86
"24184","{let,say}",0.000627032048304691,81,81
"24185","{actually,let}",0.000526397275119988,68,68
"24186","{guy,let}",0.000781854776281158,101,101
"24187","{let,make}",0.000495432729524694,64,64
"24188","{let,news}",0.000541879547917634,70,70
"24189","{company,let}",0.000673478866697631,87,87
"24190","{let,love}",0.000448985911131754,58,58
"24191","{gpu,let}",0.000433503638334107,56,56
"24192","{apple,let}",0.000688961139495278,89,89
"24193","{let,price}",0.000441244774732931,57,57
"24194","{let,mean}",0.000456727047530577,59,59
"24195","{let,lol}",0.000456727047530577,59,59
"24196","{let,watch}",0.000425762501935284,55,55
"24197","{let,try}",0.000634773184703514,82,82
"24198","{let,right}",0.000495432729524694,64,64
"24199","{let,wait}",0.000510915002322341,66,66
"24200","{let,play}",0.000673478866697631,87,87
"24201","{let,pc}",0.000410280229137637,53,53
"24202","{bad,let}",0.000518656138721164,67,67
"24203","{let,money}",0.000479950456727048,62,62
"24204","{great,let}",0.000363833410744697,47,47
"24205","{let,run}",0.000565102957114104,73,73
"24206","{day,let}",0.000402539092738814,52,52
"24207","{let,sell}",0.000348351137947051,45,45
"24208","{like,sell}",0.00180368478092584,233,233
"24209","{good,sell}",0.000983124322650565,127,127
"24210","{people,sell}",0.00147081591577644,190,190
"24211","{new,sell}",0.00100634773184704,130,130
"24212","{buy,sell}",0.00223718841925995,289,289
"24213","{amd,sell}",0.000952159777055272,123,123
"24214","{sell,time}",0.000967642049852918,125,125
"24215","{get,sell}",0.000774113639882335,100,100
"24216","{know,sell}",0.000905712958662332,117,117
"24217","{linus,sell}",0.000510915002322341,66,66
"24218","{sell,think}",0.000944418640656448,122,122
"24219","{sell,video}",0.000472209320328224,61,61
"24220","{game,sell}",0.000874748413067038,113,113
"24221","{sell,want}",0.00117665273262115,152,152
"24222","{nt,sell}",0.000990865459049388,128,128
"24223","{go,sell}",0.000959900913454095,124,124
"24224","{need,sell}",0.000750890230685865,97,97
"24225","{intel,sell}",0.000727666821489395,94,94
"24226","{sell,thing}",0.000812819321876451,105,105
"24227","{nvidia,sell}",0.00169530887134231,219,219
"24228","{sell,year}",0.000913454095061155,118,118
"24229","{look,sell}",0.000448985911131754,58,58
"24230","{sell,use}",0.000596067502709398,77,77
"24231","{card,sell}",0.00178820250812819,231,231
"24232","{sell,work}",0.000464468183929401,60,60
"24233","{sell,well}",0.000534138411518811,69,69
"24234","{come,sell}",0.000627032048304691,81,81
"24235","{sell,tech}",0.000402539092738814,52,52
"24236","{sell,way}",0.000603808639108221,78,78
"24237","{say,sell}",0.000526397275119988,68,68
"24238","{actually,sell}",0.000611549775507044,79,79
"24239","{guy,sell}",0.000433503638334107,56,56
"24240","{make,sell}",0.000611549775507044,79,79
"24241","{news,sell}",0.000270939773958817,35,35
"24242","{company,sell}",0.000983124322650565,127,127
"24243","{love,sell}",0.000263198637559994,34,34
"24244","{gpu,sell}",0.0011921350054188,154,154
"24245","{apple,sell}",0.000774113639882335,100,100
"24246","{price,sell}",0.00159467409815761,206,206
"24247","{mean,sell}",0.000611549775507044,79,79
"24248","{lol,sell}",0.000433503638334107,56,56
"24249","{sell,watch}",0.000371574547143521,48,48
"24250","{sell,try}",0.000828301594674098,107,107
"24251","{right,sell}",0.000580585229911751,75,75
"24252","{sell,wait}",0.000588326366310574,76,76
"24253","{play,sell}",0.000216751819167054,28,28
"24254","{pc,sell}",0.000487691593125871,63,63
"24255","{bad,sell}",0.000317386592351757,41,41
"24256","{money,sell}",0.000882489549465862,114,114
"24257","{great,sell}",0.000170305000774114,22,22
"24258","{run,sell}",0.000433503638334107,56,56
"24259","{day,sell}",0.000348351137947051,45,45
"24260","{day,like}",0.00195850750890231,253,253
"24261","{day,good}",0.00157145068896114,203,203
"24262","{day,people}",0.00112246477782939,145,145
"24263","{day,new}",0.000727666821489395,94,94
"24264","{buy,day}",0.00118439386901997,153,153
"24265","{amd,day}",0.000712184548691748,92,92
"24266","{day,time}",0.00126954636940703,164,164
"24267","{day,get}",0.00116891159622233,151,151
"24268","{day,know}",0.000983124322650565,127,127
"24269","{day,linus}",0.000921195231459978,119,119
"24270","{day,think}",0.000867007276668215,112,112
"24271","{day,video}",0.00109924136863292,142,142
"24272","{day,game}",0.000704443412292925,91,91
"24273","{day,want}",0.000665737730298808,86,86
"24274","{day,nt}",0.000797337049078805,103,103
"24275","{day,go}",0.00107601795943645,139,139
"24276","{day,need}",0.000774113639882335,100,100
"24277","{day,intel}",0.000487691593125871,63,63
"24278","{day,thing}",0.000727666821489395,94,94
"24279","{day,nvidia}",0.000565102957114104,73,73
"24280","{day,year}",0.000805078185477628,104,104
"24281","{day,look}",0.000750890230685865,97,97
"24282","{day,use}",0.000619290911905868,80,80
"24283","{card,day}",0.000495432729524694,64,64
"24284","{day,work}",0.000812819321876451,105,105
"24285","{day,well}",0.000565102957114104,73,73
"24286","{come,day}",0.000843783867471745,109,109
"24287","{day,riley}",0.00111472364143056,144,144
"24288","{day,tech}",0.000944418640656448,122,122
"24289","{day,way}",0.000541879547917634,70,70
"24290","{day,say}",0.000627032048304691,81,81
"24291","{actually,day}",0.000549620684316458,71,71
"24292","{day,guy}",0.000611549775507044,79,79
"24293","{day,make}",0.000588326366310574,76,76
"24294","{day,news}",0.000859266140269392,111,111
"24295","{company,day}",0.000433503638334107,56,56
"24296","{day,love}",0.000696702275894101,90,90
"24297","{day,gpu}",0.000503173865923518,65,65
"24298","{apple,day}",0.000363833410744697,47,47
"24299","{day,price}",0.000332868865149404,43,43
"24300","{day,mean}",0.000510915002322341,66,66
"24301","{day,lol}",0.000549620684316458,71,71
"24302","{day,watch}",0.000758631367084688,98,98
"24303","{day,try}",0.000433503638334107,56,56
"24304","{day,right}",0.000464468183929401,60,60
"24305","{day,wait}",0.000704443412292925,91,91
"24306","{day,play}",0.000479950456727048,62,62
"24307","{day,pc}",0.000371574547143521,48,48
"24308","{bad,day}",0.000596067502709398,77,77
"24309","{day,money}",0.000456727047530577,59,59
"24310","{day,great}",0.000456727047530577,59,59
"24311","{day,run}",0.000410280229137637,53,53
"24312","{like,run}",0.00194302523610466,251,251
"24313","{good,run}",0.000952159777055272,123,123
"24314","{people,run}",0.0011611704598235,150,150
"24315","{new,run}",0.00105279455023998,136,136
"24316","{buy,run}",0.00102183000464468,132,132
"24317","{amd,run}",0.00106827682303762,138,138
"24318","{run,time}",0.000874748413067038,113,113
"24319","{get,run}",0.000843783867471745,109,109
"24320","{know,run}",0.000797337049078805,103,103
"24321","{linus,run}",0.000425762501935284,55,55
"24322","{run,think}",0.000959900913454095,124,124
"24323","{run,video}",0.000565102957114104,73,73
"24324","{game,run}",0.00231459978324818,299,299
"24325","{run,want}",0.00101408886824586,131,131
"24326","{nt,run}",0.00104505341384115,135,135
"24327","{go,run}",0.000758631367084688,98,98
"24328","{need,run}",0.00121535841461527,157,157
"24329","{intel,run}",0.00108375909583527,140,140
"24330","{run,thing}",0.000851525003870568,110,110
"24331","{nvidia,run}",0.000921195231459978,119,119
"24332","{run,year}",0.000913454095061155,118,118
"24333","{look,run}",0.000580585229911751,75,75
"24334","{run,use}",0.000928936367858802,120,120
"24335","{card,run}",0.000998606595448212,129,129
"24336","{run,work}",0.000750890230685865,97,97
"24337","{run,well}",0.000750890230685865,97,97
"24338","{come,run}",0.000549620684316458,71,71
"24339","{riley,run}",0.000201269546369407,26,26
"24340","{run,tech}",0.000286422046756464,37,37
"24341","{run,way}",0.000650255457501161,84,84
"24342","{run,say}",0.000534138411518811,69,69
"24343","{actually,run}",0.000696702275894101,90,90
"24344","{guy,run}",0.000402539092738814,52,52
"24345","{make,run}",0.000441244774732931,57,57
"24346","{company,run}",0.000534138411518811,69,69
"24347","{love,run}",0.00025545750116117,33,33
"24348","{gpu,run}",0.000789595912679981,102,102
"24349","{apple,run}",0.000448985911131754,58,58
"24350","{price,run}",0.000456727047530577,59,59
"24351","{mean,run}",0.000402539092738814,52,52
"24352","{lol,run}",0.000394797956339991,51,51
"24353","{run,watch}",0.000286422046756464,37,37
"24354","{run,try}",0.000510915002322341,66,66
"24355","{right,run}",0.000379315683542344,49,49
"24356","{run,wait}",0.000418021365536461,54,54
"24357","{play,run}",0.000549620684316458,71,71
"24358","{pc,run}",0.000944418640656448,122,122
"24359","{bad,run}",0.000464468183929401,60,60
"24360","{money,run}",0.000425762501935284,55,55
"24361","{great,run}",0.000418021365536461,54,54
"24362","{great,like}",0.00216751819167054,280,280
"24363","{good,great}",0.00173401455333643,224,224
"24364","{great,people}",0.000843783867471745,109,109
"24365","{great,new}",0.00114568818702586,148,148
"24366","{buy,great}",0.000797337049078805,103,103
"24367","{amd,great}",0.000758631367084688,98,98
"24368","{great,time}",0.0011611704598235,150,150
"24369","{get,great}",0.00117665273262115,152,152
"24370","{great,know}",0.000921195231459978,119,119
"24371","{great,linus}",0.00141662796098467,183,183
"24372","{great,think}",0.00116891159622233,151,151
"24373","{great,video}",0.0022217061464623,287,287
"24374","{game,great}",0.00101408886824586,131,131
"24375","{great,want}",0.000743149094287041,96,96
"24376","{great,nt}",0.000774113639882335,100,100
"24377","{go,great}",0.000905712958662332,117,117
"24378","{great,need}",0.00102957114104351,133,133
"24379","{great,intel}",0.000503173865923518,65,65
"24380","{great,thing}",0.000851525003870568,110,110
"24381","{great,nvidia}",0.000526397275119988,68,68
"24382","{great,year}",0.000766372503483511,99,99
"24383","{great,look}",0.000959900913454095,124,124
"24384","{great,use}",0.000712184548691748,92,92
"24385","{card,great}",0.000657996593899985,85,85
"24386","{great,work}",0.00148629818857408,192,192
"24387","{great,well}",0.000859266140269392,111,111
"24388","{come,great}",0.000650255457501161,84,84
"24389","{great,riley}",0.00171079114413996,221,221
"24390","{great,tech}",0.000944418640656448,122,122
"24391","{great,way}",0.000789595912679981,102,102
"24392","{great,say}",0.000541879547917634,70,70
"24393","{actually,great}",0.000603808639108221,78,78
"24394","{great,guy}",0.00134695773339526,174,174
"24395","{great,make}",0.000565102957114104,73,73
"24396","{great,news}",0.000921195231459978,119,119
"24397","{company,great}",0.000402539092738814,52,52
"24398","{great,love}",0.00164886205294937,213,213
"24399","{gpu,great}",0.000410280229137637,53,53
"24400","{apple,great}",0.000340610001548227,44,44
"24401","{great,price}",0.000572844093512928,74,74
"24402","{great,mean}",0.000464468183929401,60,60
"24403","{great,lol}",0.000650255457501161,84,84
"24404","{great,watch}",0.000665737730298808,86,86
"24405","{great,try}",0.000441244774732931,57,57
"24406","{great,right}",0.000588326366310574,76,76
"24407","{great,wait}",0.000433503638334107,56,56
"24408","{great,play}",0.000448985911131754,58,58
"24409","{great,pc}",0.000441244774732931,57,57
"24410","{bad,great}",0.000363833410744697,47,47
"24411","{great,money}",0.000278680910357641,36,36
"24412","{like,money}",0.00214429478247407,277,277
"24413","{good,money}",0.0011921350054188,154,154
"24414","{money,people}",0.00178046137172937,230,230
"24415","{money,new}",0.00108375909583527,140,140
"24416","{buy,money}",0.00192754296330701,249,249
"24417","{amd,money}",0.0011921350054188,154,154
"24418","{money,time}",0.00101408886824586,131,131
"24419","{get,money}",0.00128502864220468,166,166
"24420","{know,money}",0.000990865459049388,128,128
"24421","{linus,money}",0.000418021365536461,54,54
"24422","{money,think}",0.00105279455023998,136,136
"24423","{money,video}",0.000503173865923518,65,65
"24424","{game,money}",0.0014243690973835,184,184
"24425","{money,want}",0.00158693296175879,205,205
"24426","{money,nt}",0.00125406409660938,162,162
"24427","{go,money}",0.00114568818702586,148,148
"24428","{money,need}",0.00109924136863292,142,142
"24429","{intel,money}",0.000859266140269392,111,111
"24430","{money,thing}",0.00112246477782939,145,145
"24431","{money,nvidia}",0.00136244000619291,176,176
"24432","{money,year}",0.00104505341384115,135,135
"24433","{look,money}",0.000603808639108221,78,78
"24434","{money,use}",0.000712184548691748,92,92
"24435","{card,money}",0.00100634773184704,130,130
"24436","{money,work}",0.000642514321102338,83,83
"24437","{money,well}",0.000704443412292925,91,91
"24438","{come,money}",0.000619290911905868,80,80
"24439","{money,tech}",0.000270939773958817,35,35
"24440","{money,way}",0.000719925685090571,93,93
"24441","{money,say}",0.000634773184703514,82,82
"24442","{actually,money}",0.000696702275894101,90,90
"24443","{guy,money}",0.000650255457501161,84,84
"24444","{make,money}",0.000990865459049388,128,128
"24445","{money,news}",0.000348351137947051,45,45
"24446","{company,money}",0.00109924136863292,142,142
"24447","{love,money}",0.000464468183929401,60,60
"24448","{gpu,money}",0.000696702275894101,90,90
"24449","{apple,money}",0.000789595912679981,102,102
"24450","{money,price}",0.000843783867471745,109,109
"24451","{mean,money}",0.000541879547917634,70,70
"24452","{lol,money}",0.000433503638334107,56,56
"24453","{money,watch}",0.000270939773958817,35,35
"24454","{money,try}",0.000688961139495278,89,89
"24455","{money,right}",0.000572844093512928,74,74
"24456","{money,wait}",0.000472209320328224,61,61
"24457","{money,play}",0.000549620684316458,71,71
"24458","{money,pc}",0.000495432729524694,64,64
"24459","{bad,money}",0.000565102957114104,73,73
"24460","{bad,like}",0.00253909273881406,328,328
"24461","{bad,good}",0.00161789750735408,209,209
"24462","{bad,people}",0.00133921659699644,173,173
"24463","{bad,new}",0.000897971822263508,116,116
"24464","{bad,buy}",0.00109924136863292,142,142
"24465","{amd,bad}",0.00113794705062703,147,147
"24466","{bad,time}",0.000990865459049388,128,128
"24467","{bad,get}",0.00130051091500232,168,168
"24468","{bad,know}",0.00117665273262115,152,152
"24469","{bad,linus}",0.000874748413067038,113,113
"24470","{bad,think}",0.00124632296021056,161,161
"24471","{bad,video}",0.000983124322650565,127,127
"24472","{bad,game}",0.00100634773184704,130,130
"24473","{bad,want}",0.00109924136863292,142,142
"24474","{bad,nt}",0.0011921350054188,154,154
"24475","{bad,go}",0.000967642049852918,125,125
"24476","{bad,need}",0.000781854776281158,101,101
"24477","{bad,intel}",0.00108375909583527,140,140
"24478","{bad,thing}",0.00143985137018114,186,186
"24479","{bad,nvidia}",0.000928936367858802,120,120
"24480","{bad,year}",0.000727666821489395,94,94
"24481","{bad,look}",0.00112246477782939,145,145
"24482","{bad,use}",0.000805078185477628,104,104
"24483","{bad,card}",0.000851525003870568,110,110
"24484","{bad,work}",0.000688961139495278,89,89
"24485","{bad,well}",0.000781854776281158,101,101
"24486","{bad,come}",0.000704443412292925,91,91
"24487","{bad,riley}",0.000712184548691748,92,92
"24488","{bad,tech}",0.000719925685090571,93,93
"24489","{bad,way}",0.000859266140269392,111,111
"24490","{bad,say}",0.000805078185477628,104,104
"24491","{actually,bad}",0.000843783867471745,109,109
"24492","{bad,guy}",0.000967642049852918,125,125
"24493","{bad,make}",0.000805078185477628,104,104
"24494","{bad,news}",0.000843783867471745,109,109
"24495","{bad,company}",0.000843783867471745,109,109
"24496","{bad,love}",0.000487691593125871,63,63
"24497","{bad,gpu}",0.000503173865923518,65,65
"24498","{apple,bad}",0.000549620684316458,71,71
"24499","{bad,price}",0.000549620684316458,71,71
"24500","{bad,mean}",0.000642514321102338,83,83
"24501","{bad,lol}",0.000464468183929401,60,60
"24502","{bad,watch}",0.000557361820715281,72,72
"24503","{bad,try}",0.000634773184703514,82,82
"24504","{bad,right}",0.000487691593125871,63,63
"24505","{bad,wait}",0.000402539092738814,52,52
"24506","{bad,play}",0.000402539092738814,52,52
"24507","{bad,pc}",0.000332868865149404,43,43
"24508","{like,pc}",0.00219848273726583,284,284
"24509","{good,pc}",0.0012927697786035,167,167
"24510","{pc,people}",0.000913454095061155,118,118
"24511","{new,pc}",0.00164112091655055,212,212
"24512","{buy,pc}",0.00195850750890231,253,253
"24513","{amd,pc}",0.00121535841461527,157,157
"24514","{pc,time}",0.00110698250503174,143,143
"24515","{get,pc}",0.00132373432419879,171,171
"24516","{know,pc}",0.000913454095061155,118,118
"24517","{linus,pc}",0.00105279455023998,136,136
"24518","{pc,think}",0.00105279455023998,136,136
"24519","{pc,video}",0.000836042731072922,108,108
"24520","{game,pc}",0.00250812819321876,324,324
"24521","{pc,want}",0.00119987614181762,155,155
"24522","{nt,pc}",0.0013934045517882,180,180
"24523","{go,pc}",0.00113020591422821,146,146
"24524","{need,pc}",0.00121535841461527,157,157
"24525","{intel,pc}",0.000874748413067038,113,113
"24526","{pc,thing}",0.000719925685090571,93,93
"24527","{nvidia,pc}",0.000743149094287041,96,96
"24528","{pc,year}",0.00130825205140115,169,169
"24529","{look,pc}",0.000766372503483511,99,99
"24530","{pc,use}",0.000998606595448212,129,129
"24531","{card,pc}",0.000812819321876451,105,105
"24532","{pc,work}",0.000758631367084688,98,98
"24533","{pc,well}",0.000843783867471745,109,109
"24534","{come,pc}",0.00111472364143056,144,144
"24535","{pc,tech}",0.000371574547143521,48,48
"24536","{pc,way}",0.000688961139495278,89,89
"24537","{pc,say}",0.000418021365536461,54,54
"24538","{actually,pc}",0.000503173865923518,65,65
"24539","{guy,pc}",0.000518656138721164,67,67
"24540","{make,pc}",0.000549620684316458,71,71
"24541","{news,pc}",0.00025545750116117,33,33
"24542","{company,pc}",0.000356092274345874,46,46
"24543","{love,pc}",0.000534138411518811,69,69
"24544","{gpu,pc}",0.000867007276668215,112,112
"24545","{apple,pc}",0.000379315683542344,49,49
"24546","{pc,price}",0.000820560458275275,106,106
"24547","{mean,pc}",0.000479950456727048,62,62
"24548","{lol,pc}",0.000634773184703514,82,82
"24549","{pc,watch}",0.000402539092738814,52,52
"24550","{pc,try}",0.000549620684316458,71,71
"24551","{pc,right}",0.000495432729524694,64,64
"24552","{pc,wait}",0.000874748413067038,113,113
"24553","{pc,play}",0.00151726273416938,196,196
"24554","{like,play}",0.00253909273881406,328,328
"24555","{good,play}",0.00113020591422821,146,146
"24556","{people,play}",0.00136244000619291,176,176
"24557","{new,play}",0.00120761727821644,156,156
