LABEL,text
0,James is my spirit animal 
0,I love these. I really do you guys are so damn funny and awesome 
0,Intel mainly cpu company: builds gpu Nvidia mainly gpu company: builds cpu
0,Wait who's this Linus' secret mistress Not a very good job at keeping her secret now is it 
0,Maybe clean up the cheeto stains on the shirt before shooting 
0,Why Linus is everywhere 
0,No. Boot camp is enabled Microsoft Windows 10 ARM isn't technically allowed even though people are using it i.e. raspberry pi 4 
0,I worked for an ISP not charter Spectrum and we were told to ignore DMCA emails entirely and were only told to take action if we got a physical letter. We got a LOT of DMCA emails while we couldn't delete them they did get sent to what was essentially a spam folder that no one checked.
0,Anthony is such an awesome host
0,WE LIKE THE STOCK WE LIKE THE STOCK 
0,Riley: This video is sponsored by Private Internet Acess VPN Also Riley: People can hijack your pc using VPN Me: V I S I B L E C O N F U S I O N 
0,Anthony is just resting his eyes nothing more.
0,Fun fact in the original Japanese Dragon Ball Z actually did say it's over 8000. The number 9000 in English was a translation error.
0,Imagine 4 of those 64 core in SLI.
1,Whelp bought my all amd pc this year and people was like: dont buy x570's if you dont know whats pcie 4 cause you probably dont need it was like cool lets go wtih a solid b450 then a cheap x570 and now am here own a 5 3600 will probably gonna stay with me for up to 4 6 year with my rx 5700xt Whatever in 4 6 years probably going to be at universty or workng so dont gve a lot of fuck but stll sucks a lot cause am a dumbass and wasnt a pc guy before 2019 wasn't knowing crap about it rip me accualy rip my dads wallet at future lol
0,Hope this will change the mobile game landscape. AAA games on phones anyone 
0,Oh they wern't joking about her lmao
0,I mean if Gabe says so
1,I was hoping to hear that AMD was releasing a competitor to the GTX 1080ti but it sounds like that's not happening. I am rather curious to see when AMD will release some truly new GPUs. Maybe they could focus more on 4K instead or Ray Tracing like NVIDIA is doing. That could certainly work to their advantage especially since the RTX GPUs don't really have software to support Ray Tracing ATM. Even more so since we don't know how well Game Developers will support it in their games. After all while the RTX 2080ti IS better than a GTX 1080ti at 4k it is NOT cost effective at the current prices. Which would be a smarter way for AMD to compete at the top end.
0,we already exchange data by fluid.sex
0,Do people really pay 70 for a pillow Wow.
0,well its better than a 730.
0,All the Dennis es All the time.
0,I care about thread count. I like to pamper the missus.
0,LET'S GOOO MADDYYYYYYYYYYYYY I laughed so much.
0,Remember: putting a second X on a headphone model doesn't automatically make it good.
0,Wow sad ending about farmville flash. Tech linked you mean last millennium linked. This episode was poorly proofed.
0,Holy shit. LTT got the stone cold nards to call out the cultural genocide. Way to go 
0, the IRS is trying to track your cryptocurrency usage not one minute later: today's QuickBits are brought to you by Private Internet Access VPN 
1,amd: gives up intel: its free real estate
0,2021: Microsoft buys Nuance 4050: Microsoft buys the whole EARTH I will be happy then and. 4051: Earth renamed as Microsoft I will be more happy 
0,Pls dont forget to include apple devices being manufactured in uyghur forced labor camps which apple denied in the next episode
0,You can see the suffering in his face.
0,never heard of this renowned timnit of course managers at any corporate company are supposed to follow certain strict guidelines and bend the knee when they're asked to. Shouldn't be surprised they canned her. Scientist researcher or not don't see yourself so important to threaten to leave your job if you aren't prepared to leave 
1,AMD EPYC Twice Performance PC Gamer : Oh Boi Please don't
0,Whattsaaapp. Your cholesterol fatty 
0,James should've said this is snowballing into the cringiest episode yet i 
1,As a 60hz 1080p peasant i'm still really happy with my gtx 1060 : 
0,I can't like this enough.Can we get a joint presentation with Anthony :D
0,Everytime they say something about a new virus.I dont care.BECAUSE I DONT HAVE A BROADBAND CONNECTION
0,If you have over 1000000 rows in your excel spreadsheet you're doing it wrong.
1,HA HA I HAVE AMD YES :D I am more glad now than ever that I went with them 1700X FTW
1,I just need Thunderbolt 3 on those AMD chips and I will rest my case 
0,lets be honest the lg wing is a joke
0,Not the right hand gesture. Place all fingers on the thumb. Ciao
0,Madison and Riley together Happiness feels
0,Is an 2660 expected 
0,Australian internet works perfectly fine. Other countries are joining because out prime minister asked them too. This isn't a link tax news publishers which includes LMG are paid for access not on a per link basis. Google for example agreed to pay Nine 30M AUD annually to display it's content. That's across all of Google's platforms. There is legitimate reason to pay for this content. But paying isn't the key most important part of the legislation. The key is that these platforms have to notify all registered media organisations of a change to their algorithm in detail including how to best exploit the algorithm no less than 28 days before that change is made. That is legitimate news goes to the top of the platform. Misinformation doesn't get as much traction and is quickly debunked by the legitimate news that is at the top. Democracy that's what this is about.
0,Woah a female. So cringe keep simping she won't ever acknowledge your existence.
1,Some gas companies around me utilize encrypted EMV however it's not exclusive to per brand and I don't think it was a requirement more so to regulate the prices more effectively. See the ones that upgraded to it have to verify the card with an zip code which it then utilizes to charge you the suggested gas in that region. Say if it's US 3.10 for 93 in my region but it's US 2.88 at my work for premium I'd then be charged for 3.10 specifically because the sister company 'in that zip code' has higher priced gas thus allowing for more profit. Ultimately I wish this practice was illegal but it's not.
0,3:49 Just kidding you don't have one How did you know I'm an Android user 
0,Is anyone even building intel anymore 
0,Signing TOENAILS After that thought I couldn't concentrate on the rest of the video . I was just focused on the mental image of Anthony signing toenails . an Apple store like line waiting for their toenail signature. Do you have to wear and change surgical gloves for each toenail signing or can you reuse the same How about the pen Is there a danger of cross contamination of toenail fungus when reusing gloves and pens 
0,I was like who is this stranger
0,Can this supercomputer game 
0,Hey and the Nintendo ds dsi and 3ds that did sell well and have two screens
0,As someone who owns and daily drives a Z fold 2 WE EXIST I PROMISE 
0,4 minutes ago and it's Anthony perfect.
0,In my experience Tencent and fast don't mix. 16GB of RAM and a Ryzen 2400G isn't nearly enough for Wechat for Windows And my internet speed is never enough for stable voice chatting in Wechat.
0,Soon we're gonna see the promise land a world when LTT is run by Madison. and Antony
0,That intro was so agressive
0,Wholl win mobile chip race : I guess apple already won with M1. As a software engineer and a grad student Ive never seen anything as spectacular as M1. And this revelation came to me last week when after being a hater of apple for their business models just tried M1 and had to change my mind. Although apples businesses model and lack of open source support still sucks
0,Warcraft delays till Nov to counter Cyberpunk. Cyberpunk delays till Dec checkmate. your move 
0,Was it just me or was this techlinked slower I absorbed more information for sure. RIP Fry's
0,Omfg Fartnight affected parents as well Kill it with fire so it won't spread 
0,Subor is a company which used to make Famicom known as NES in North America alternatives in the 1990s. It's FC was once the most common consoles.
0,Uber delivering Boots willl be called Boober :D
0,You caught me I was about to start a game of Apex
0,Just when starlink might save stadia paper hands at Google
0,I know I use common sense.
1,Wth is nivda doing They must do at less 6gb cards as standard as for 60. It's 2021 not 2014
1,Hiii we need a real study on the pcie 4.0 for example versus : 3700x z570 5700xt vs 9700k z390 rtx 2080 or ti in order to know what is the real impact of the pcie 4.0 compare to the pcie 3.0 pls
0,Soo even though it's not 5ghz does it mean ghz really don't matter but the architecture IPC and whatnot matters most now 
0,PewDiePie is not over yet. 9 year olds and Elon musk just arrived.
0,Wasn't this the girl who got a free kick ass computer 
0,Hold up I use signal what do you mean when there app starts working I have been using it for a couple years now.
0,That intro was too real
0,So Im confused. Does it check against known photos or does it break down the photo for different things 
0,Is this the deepfake 
0,Those new processors running turbo Subaru engines xt is a Subaru sub model for foresters 
0,Amazon is just copying Elon Musk's companies at this point.
0,Whos the new australian staff member 
0,They never said it would only have 24K airports just that the previous version from the 2000s has 24K airports.
1,wtf i clicked on this video bc i was hoping to find a gtx 1080 for a good price but instead he is only speaking about phones google and that stuff. sorry but thats a bad video imo. thumbs down
0,Was that Lisa Su hi five on you 
0,Please check what products your recommend to your viewers. Took me 10 minutes to look at amazon reviews of the ball trimmer and saw hundreds of dissapointed people with bleeding ballsacks recommending against buying this product. I get that sponsorships make good money but they should be ethical
0,Roses are red Every comment is a roses are red comment
0,wow your hair grew fast 3:00 XD
0,Can u change your host hes reading from script it feels like a freaking robot
0,That camera guy is hella annoying
0,This is basically one giant ad. Why title it this way when the title is only applicable to a small portion of the video 
0,i didn't even know huawei had 2 billion. i see that they are worth 8.4 billion as of 2018.
0,I love Riley that's all. Proceed.
1,I mine on the most disliked GPU the Radeon VII.this should be okay right It's just as fast as a 3080 with 100MH.and it was cheap in December 2019.only 450USD 
0,Is this GSM Arena She's like a girl version of Linus 
0,35 f. Me sitting in 35 c.
0,Madison did a great job hosting
0,The last news it's like the hacker was too excited to succeed hacking Trump's website and said: uh. what shall I do now. uh yeah. Trump is responsible for the coronavirus. and. send me money. cause. you have to vote. so. uh. by sending money you'll vote 
0,There's a thing It's called YouTube ad blocker
0,Has Anthony lost weight If so congrats my guy you're lookin' like a snak 
0,Internet is not something you just dump something on. It's not a big truck. its a series of tubes.
0,Got my PPJ license today and a Dennis video from LTT really good day
0,More dennis so you can force him to improve his pronunciation. Imagine dennis with perfect british accent.
0,your buddy JAYZTWOCENTS was talking about it. there are a many causes that will kill a RTX3090 ranging from using the wrong power supply. if too weak using a 400W power supply. so can save a lot of money. or using a none trusted power supply CORSAIR it will create its own power surge killing every part in the PC. I gone though 5 AX1200i that done just that . I went to BEST BUY a customer have a CORSAIR power supply. he had a power surge like me. he think its its power line. I am on the same power grid as he is. its the power supply that done it. Then there are motherboards that cannot handle the load . your chokes are not enough. that 5 1 chokes or the 4 1 chokes those motherboards are so cheap. using those dirt cheap motherboard using the least and worst chokes can kill your PC. then there are people that over clock a CPU and a RTTX 3090 with out knowing what they are doing . I play smart. I do not know how to over clock. that is fine. DO NOT DO OVER CLOCK. and then there is AMAZON doing what the6y do best making video games that will kills peoples PC AMAZON is not our buddy there is a lot of blame to go around AMAZON is our enemy and there are people that will break there own PC and put the blame to AMAZON so they can get browneeee points on there TWITTER account. in other words fake news tthe solution is simple say away from the black market AMAZON and CORSAIR and ASUS then all of us will ne fine. very simple
1,I saw the 3060 for like 600 on Best Buy. I got my 3060 ti for only 420
0,That it for me and facebook time to perma delete
0,Need more tech news 
0,1TB for 200 is pretty high unless its NVMe SSD as well 
0,Lol intel is trying to do what they did 15 years ago but this time it won't work.
0,Seems to be quite a few people in the comments that don't understand wtf a damn savings budget is.each and every paycheck.It's not rocket science. Instead of SPENDING every cent you make .DON'T. Actually SAVE some money each and every paycheck and you'll be surprised at how fast you can save 400 bucks.
0,Lmao Yvonne doing the landscaped bit is great
0,As a Chinese live in the GFW I would welcome amazon's project.
0,this should be the wan show
0,I want more of this awkward chap I love him xD
0,Full tech news cover of Blue when
0,Lol I got a threadripper ad before the video started.
0,The pizza line is about the pizza place Chicago connection
0,What's that crap above his lip Looks like he was going to cut it then stopped.
0,well team red have no shadow play. so is not possible. and is hot; thus is annoying in terms of management
0,If we didnt hire madison we arent going to hire him linus 2020
0,Gosh never realized how much i despise clickbaty titles until now not even watching this just plain downvoting it. What an utter waste of my attention. And i usually love your content but im done dealing with this Nonsense
1,Laptops with Ryzen 3000 series with an RTX card would be preferred. I never heard of zoom until all this zoom privacy news came out. Thanks to VR.I can simulate a theater with bigscreen on steam. Actually feels like you are in the theater. I wonder how much money spaceX lost with those failures. Id hate to see the numbers.
0,I love the hint of UK in the script
0,my country was mentioned in TechLinked. Mom I made it I'm famous
0,1. Tech Linked Linus Tech Tips 2. AT&T now displaying 5ge instead of 4g on some phones Display whatever they want speed of those communications is fast but the data caps is what we need more of. What good is speed when you burn your data quickly and get hit with very expensive overuse charges 
0,I love Anthony Need more Anthony 
0,The Mega Sg is NOT Sega Hardware Analogue is a 3rd party putting out a clone console similar to Hyperkin with their Retron system. And controllers are made by a second third party 8bitDO. .what Nintendon't.
0,So google admits that is Staling your info
0,Just NEWS please no theatrical
0,Samsung are basically competing with themselves Apple is not even in the same league at this point.
0,Why would I get an Xbox when I can already play Xbox games on my pc. If any I would pick ps5 cause of exclusives.
0,Shes a Legend pls more of her in techlink
0,Eh if its only fifa then who cares
0,Intel sounds like a proud woman in a low key Bar. Desperate times
0,Lightblade VR is a lightsaber game based on the Jedi training droneits the closest Ive found to a legitimate lightsaber dueling game that isnt one of the short Lucasfilm demos or a buggy mess. It also lets you dual wield and gives you a pretty good workout.
1,LOL. that's cute 8k xbone. sigh .EVERY generation of the xbox since 360 bragged about being able to game at specific resolution and then reality hit. It's NEVER that resolution. xbox 360 claimed HD rez gaming. reality 360p or 480p at best and that still depending on the game dev and if he programmed the game TO support that resolution and still most often 30 fps xbone claimed full hd gaming. reality most often still 480 or 720p and when it was 720p it was FALSELY SCALED to that and still dependent on if the game dev built the game to support that rez.still most often at 30 fps xbone x The key detail of course is that the Xbox One X and earlier Xbox One consoles will all be able to play the same games. But titles that are X optimized will be able to take full advantage of the One X's 4K resolution. Yes the One S is capable of 4K and HDR output for videos and 4K Blu rays but only HDR for games. quote https: www.cnet.com news xbox one x vs ps4 pro .reality AGAIN.at the mercy of game devs who over 90% of the time developed built the damn games. this time FINALLY at real full hd 1080p with some games falsely scaled to 1440p resolution.and STILL many games gimped at 30fps facepalm Meanwhile the PCMR has BEEN able to do all of these things.at HIGHER fps in most games at least 2 year or more BEFORE the damn newest next gen conslow even launched. I've said it many times and I'll state it again. There are MANY reasons why it is called the PC MASTER race and not the conslow copies pc years later race. The damn video games are BUILT.USING.the PC. It is asinine to keep pouring resources into a dead end market dead in involving the context of real value across the board and not just gimped gaming and a GIMPED monetarily sandpitted.market of gaming experience . The conslow has BEEN trying to BECOME the PC for now more than 15 years since at least the first gen sony playstation btw . And yet it STILL cannot do the following: 1. Game at true UHD and 4k.as well as in greater than 30.let alone the 60 fps that the PCMR has been able to do for the past 2 years since the launching of gtx 1080 1080ti and even the 1070 with most even demanding AAA titles with a few settings dialed back a little. 2. rip Transcode shrink movies 3. Edit documents pictures music and video 4. Enjoyed a COMPLETE not gimped internet usage experience email web browsing downloading anything from anywhere and also using torrenting software testing other operating systems be it native or using a VM etc. 5. The ability to TRULY repair components as well as upgrade every component in the system.when we want and sometimes even how we want small form factor build pc's with pci flexible riser cards.nice invention for example and thus NOT to have HOPE microshit or phony aka sony will fix our machine we paid for if it has a stupid critical functionality bug like the damn ring of death on the 360's sony had a bug or two as crimpling for a while also 6. The ability to play ALL classic games dating back to even the 1980's nintendo era and snes to gensis and dreamcast n64 gamecube and wii xbox 360 and even xbone as well as playstation gen's 1 2 3.some say even the 4th gen via emultion some specific arcade games via the MAME emulator Multiple Arcade Machine Emulator to play games like Virtual Fighter from the Win 95 and 98 days. What classic games that didn't work natively for win 7 or newer windows operation systems.VM's allowed to use of such as Madden 2003 versus Windows 8.1 and newer shrugs shoulders . Thus across any or all of these options.even exclusive titles such as Zelda Metroid Ninja Gaiden Gran Turismo DIDN'T and CANNOT stop the PCMR from being able to enjoy them without the stupid expense of having to buy every conslow to play each exclusive title. 7. Mods god modes level editing etc in games: The PCMR is the ONLY place to be able to do all of these 100%. Doom games of all generations are just a few of these examples versus their conslow adaptations. I could go on with at least 3 more examples of useful things that the PCMR can do that conslows can't or best case CAN'T do well worth a shit but hopefully you get the point. Facts don't care about your feelings. The ONLY reason to buy a conslow is just for nostalgia and exclusive titles in which THAT version of the conslow DOESN'T yet have an emulator for available. Even game menu and level loading times have become MUCH.MUCH.slower over the decades and you're STILL having to download things like updates and in game content .JUST like a PC game depending on the game. So that advantage of speed of jumping right into game is basically dead from years ago verus the days of NES Genesis and SNES and even then depending on the game Mortal Kombat 1 for example there were credit screens to wait through. Stop giving your money to the conslow world. Among Steam Gog now linux is really taking off in terms of gaming capabilities and Lutris there is simply no excuse to buy a conslow UNLESS the exclusive game or two that you absolutely must have doesn't have an emulator for it. It's that simple. Chris Titus Tech Level1Techs forums Hell. ask me.sincerely and I try to help. I've been slowly migrating to Linux for a big chunk of time and it's almost there for me I'm picky. I'm hoping some of my origin games will finally start working as they should. They are the ONLY ones in my AAA modern day titles that don't quite work yet as of the last time I tried about 3 months ago . All others just work.
0,does memory express ships in Quebec 
0,Now Sony needs to cut the shit with their anti consumer practices
0,5:30 Bad labor wages and conditions.
0, Modular car so a car with replacement parts
0,PIA sponsors the video.and then the first quick bit is related to the competition. coincidence I think not
1,I did look at other reviews for this AMD launch. But no one really caught the nuance as Anthony did. Definitely the most useful review I've seen.
1,But can I use an AMD video card on a Gsync monitor and get adaptive FPS 
0,In CSGO looking to the radar in the top of the screen for half a second can lead to your death imagine looking to it in another screen 
0,Fun fact brown is actually orange.
0,No no no James. You've got it all wrong: Vegemite is DELICIOUS 
0,Is it me or did I hear despacito on the steel drum during the memory express ad section I even when back twice to check and Im pretty sure I heard it
1,Rx 5700xt is performance categorized against the Vega 64
0,It can run minecraft XD
0,I bet the fan is gonna pull air from one side and push out the other.
1,i wouldn't mind getting a nice mobile amd notebook with a vega 8 or faster dont need a dedicated Gpu for mmorpgs just give me a thinkpad with a 4800u and an illuminated keyboard
0,I'll stick to my sony a7R iv thanks
0,New haircut makes James look younger
0,any one ell's noticed he said shipping tool
0,Well I wonder how this is going to go down. Just a week or two ago there was an issue with Google accounts being deactivated for not being commercially viable or something that Google was trying to say about ads and money involved with the account. They have it in the terms and conditions now. This means that if you use your new right in Cali to opt out of Google collecting and selling your info there is potential for Google to just deactivate your account for not being viable in whatever ways Google wants your account to be. It's kinda like blackmail but hey if you agreed to the T&C what can you do 
0,Anthony was great. The other host needs some more work.
0,Anthony . You seem like the chillest of Linus s crew. Always awesome to see ya.
0,I upgraded my A10 7700K FM2 system by buying a used Sapphire RX570 for 125 turning off the video on the A10 7700K. That allowed me to overclock the A10 7700K to 4000ghz. Would I feel a noticeable performance increase if I spent the 460 to upgrade to a Ryzen 3600 200 processor 100 ram 160 X470 motherboard I always go with an ASUS Pro . Please advise.
0,I think its time to call Jay for shouting IFIXIT stop shouting commercial.
0, 70 for a pillow For some one that doesnt like the Apple tax Looks at that Linus Tax 
1,So AMD is getting Vtec 
0,So this is Linus female version run on testosterone
0,Gee. Maybe if the government stops using computers maybe they won't get hacked.
0, Gaming laptops and portability have never gone hand in hand . Euhm this hasn't been an issue for like over 5 years easily I call a 2.4kg laptop a very very portable machine and that is my 5.5 year old i7 6700hq 970m laptop. Laptops below 2.5kg are seen as portable devices and gaming laptops have been that for a long time you just have to get the right one for you.
0,I would honestly love a noctua brown gpu cpu cooler and fans in a white case.
0,Anthony slayed this episode. He needs to host more often
0,How many channels does linus have
0,I clicked on the video again to make sure that I liked it and was greeted by Linus' Pulseway ad. Just wanted to comment that it was a great ad Well done I wish I could like the ad too XD
0,April 14th is Bengali New Year
0,This is what happens when Linus takes off his beanie and instantly gets through puberty
0,This is the best channel that I watch every day 
0,someone should download those videos and upload them to a decentralised site like DTube
0,RIP rip rip rip also just open factory's and put stock through distillation processes
1,As of now the problem is limited to EVGA GeForce RTX 3090 FTW3
0,I can't get past the shirt
0,Oh my God SHE's HERE
0,Intro a little too real but it worked on me shit.
0, A house is not a homeos who is the hidden english major
0,I really like it when Riley tell the tech news and I love you too
0,https: www.youtube.com watch v WInt2MC9 ac&list FLTYkY1 HaT rNiaFZ9P1MYg&index 2&t 35s well. it s very good to have that guy on your team Mr. Linus ; Just look at that intro maaaaaan : Thumbs up for more buttons : 
1,Consumers prefer AMD. Intel: That's illegal
0,Time Squares got removed Because I don't see them in thus video.
0,5:22 lmao what happened to the girl
0,Watch this video become demonitized because it showed a firearm
1,Im gonna be able to store games on my graphics card with this
0,2:34 Is this a joke 
0,I'm not interested until I can get a worthy 1070 upgrade for a reasonable price again.
0,lol nice clickbait lol lol lol lol so funny haha u got me ha ha
0,I don't like Madison as a host. Too obnoxious.
0,Someone needs to let Linus borrow a MoM to clean him up 
1,However will AMD still make the gpu of the Exynos 
0,it was wednseday on the west coast where they hail. vancouver canada
0,As a Brit I'll forgive you guys for your British accents.just don't let it happen again. seriously I've never met anyone who talks with that posh accent.thing .
0,this was quite a packed techlinked
1,A card you can actually buy. My wallet says otherwise
0,my 3900x runs as low as 10 watts easy so these could make great laptop cpu's 60w range seems to be the best bang watt performance tho
0,We haven't even completely killed off 3G 4G is going nowhere.
0,so the zucc is tring to stop the zucc exposing if thats not shady nothing is
1,Thank God for new GPUs my aging potato PC needs an upgrade.
0,Opening task manager with an epyc Genoa it'd just look like graph paper.
0, The way he says Canberra Mate I know how to say Ottawa properly
0,Riley you are the maaaan 
0,Man i love her its about time you hired her :D
0,Uhhh so you have to upgrade your motherboard. Boohoo
0,she's beautiful someone explain her and why does she know Arizona but lives in Canada now 
0,He sounds so similar to Linus. Especially at 1.5 speed.
0,If you French fry when your supposed to pizza. gonna have a bad tooiime lmfao
0,That's alright Anthony. It's not like anyone else loves me anyway : 
0,No matter how fast Mac OS is it's still in Mac OS. #hardpass #stilltrash #wacos
0,There is a video game for that Riley and it's called Cooking Mama. AND SHE IS PISSED.
0,Okay i'll buy this thing this is settled 
0,The miracle is I saw linus an a ad right before this video
0,Riley: rainbow six quarantine and final fantasy are cool too Cyberpunk 2077: am I a joke to you
0,I have to turn off my Alexa when ever I'm watching youtube at this point. Too many youtube videos have people saying alexa now
0,we'll see how good it is few years after launch if ever
0, Where is the rest of the robot The arms and hands were all you needed huh 
0,can I use the xbox cooler with my kfc console 
0,Your mind tricks won't work on me Microsoft I. already. use Edge. : 
0,Riley's a damned good host I have to say I love having James as host almost as much. They both play off each other well and I love this series.
0,I am here. And I am watching.
0,The music is sooo quiet that I didn't know there was music til have way in.
0,Nice Thumbnail with Inspiration from The Boys
0,I thought the video was over when the sponsor spot came
0,Not gonna lie kinda excited for the flight simulator
0,Make a video of Linus getting his beard shaved off. by Denis. with a blindfold 
0,Is there a Linus code for iFixIt for Canada 
0,Stop with the soyboy thumbnails guys they are gay af and tour content is top shit wo that gaynesss
0,Why are you wearing David clothes 
0,Screw that punk that took the NCIX plaque
0,I live under a rock. This is the first I've heard of this Capital One fiasco.
0,did he just end with scumback on friday : 
0,I think the only sites i will use in the next time are my mail site anime on demand and stackoverflow.don't need more xD
0,who even plays godfall they should add this is apex and warzone
0,For real though what is the bog 
0,It gotta suck when people keep calling you on your Sony brand camera monitor phone while filming.
0,8 years and they still had lots of bugs in it.makes one wonder if it took them 8 years to finish adding the bugs. I do understand that game development is a highly complex process but 8 years is a long time to develop a game.
0,i want to see don's face when he finds out about laser
0,Intel s making GPUs Nvidia's making CPUs whats next for AMD 
0,Wait. Intel is stil. Relevant 
0,This post is dedicated to celebrating the Modern Lovers reference at 5:35
0,are his eyes closed the whole video 
0,Can't wait for next gen Ryzen CPU The 6900 Nice
0,my dose of tech news was a bit late almost had a panic attack
0,Aah. sweet Technews just before bed. The best thing
1,Oh no what a horrible jraphics card scam am I right Linus 
0,Fuck. I just bought a ryzen 5 4700h 
0,Can't you just do technews without the poor attempts at humour
0,Watch at 0.75xspeed really helps dial back that aggression. haha
0,wow i knew james was a bad person but i didn't know he was evil till i just heard him call soda pop .
0, tech jesus steve lmao
0,We can stop rotating hosts now. The perfect one has arrived. Eat your heart out linus
0, alexa can now sound disappointed Can't wait for Alexa to be able to step on users next.
0,Madison Tech Tips is no longer a meme
0,For the love of god why can't there be a proof of contributing useful computation to society crypto. I mean there are but why can't they be popular 
0,That is more than a screw up it is an intentional effort to suppress negative coverage. This behavior is entirely unethical.
0,It was a Tesla with BC plates 
0,You should not be able to patent numbers.unless they patented letters along with the numbers.
0,I'd call it a Ten Ninehundred K. 
0,1:15 Insert NANI meme here Also that plaque is definitely bitch tier as Linus said. I get the need to make it less expensive as more and more channels hit that milestone but when it comes down to it the cost of a plaque like the one shown is STUPENDOUSLY cheap compared to how much money a 100k subscriber channel has earned for youtube in advertising dollars.
0,Wait doom needs an anti cheat Isn't that a single player game
0,It's the NEW stonk Bless your naive heart.
0,Oppo reminds me of Alien vs predator scene where that alien open the jaw and pops out another jaw.
0,POG LINUS'S Little Sister is HERE 
0,Oh goody a voice more annoying than Linus and Riley combined.
0,First dislike I made it bois F intel
0, an ARM based x86 processor . I do not think it means what you think it means 
0,fatso its getting a fucking dungeon master on click bait
0,Fuck I just bought a 3900X
0, . just 3 day before my birthday Hear that Linus if you dont want James to leave and do keyboard reviews on his own. Someone get this man a series S 
0,1:58 almost slipped up there colton lel
0,HOLY CRAP LINUS it's mahz duh. You're Canadian not British. Pronounce things correctly 
0,I need a video explaining all the AMD processor names
1,At 0:52 mark everybody his wasting their time shaming AMD's new graphics card for not having ray tracing lol. WOW.only two games have that feature this year AMD did a smart move of not adding it to their Radeon 7 graphic card.
0,Fuck how did you know
0,Riley That pitiful attempt at an Irish accent was so bad it made Tom Cruise's accent in Far and Away believable Please don't do it again Keith.
0,Apple is just trying to eliminate the human factor in the fabrication. No need to pay for employees when slaves are cheaper.
1,I'm expecting the 3000 series laptops to not really bring anything to the table the 3000 series manages to get most of its performance by blowing out the power budgets that's not going to work in a laptop. We might actually see AMD get the performance crown for laptops.
0,You forgot to report that indie fighting game darling Skullgirls is getting a Season 1 Pass nearly 9 years after launch for the 2nd Encore version of the game their 2.0 release essentially thanks to the success of the mobile game. Wild I tell ya.
0,For real did Linus have a stroke The left side of his face seems like its frozen
0,This table is about to lift off and go to space.
0,To be fair you also got universal healthcare.
0,Mr. Tech News Man is my favourite superhero.
0,I will not and can not tolerate the notch. It's like someone took a giant shit on my screen and it won't come off. If I gave you a monitor with perfect blacks and colours with a .01 ms response time and freesync with a 144hz refresh rate but it had a bunch of dead pixels in the shape of the notch at the top in the middle of the screen could you deal with it 
0,Anthony you nailed it Very enjoyable and fun to watch Wouldn't mind more of Anthony hosting
1,According to YouTube channel Moore law is dead 3090 RTX Is going to be limited supply this year.
1,Why the f ck would you want to pay so much for RTX itself when in minecraft you could just get the SEUS PTGI shaders pack and it looks the same if not better
0,Bring that quick bites I'm hungry
0,5 eps next week good luck.
1,We'll see. So far I'm more exited for Big Navi and Ampere than Intel's gpu lineup.
0,The new Skate game is gonna be a mobile one i'm calling it.
0,Can tech linked please make a news app. You guys make tech news so simple. And c net is garbage
0,Linus stop trying to be like Riley. You're funny and interesting in your own way 
0,My Acer Helios laptop rules all other laptops Tuesday or any day of the week 
0,We demand more Madison content
0,Chinese missions somehow looks like it was filmed 20 years ago.
1,Every month or 2 theres always new gpu lmao. Cant decide what to upgrade
0,Im so glad I didnt get one.
0,Haha I'm using YouTube Vanced.
0,Google really embarrassed itself with Project Stadia while the XCLOUD is looking vastly superior because Microsoft wasn't in a rush to trip over themselves to get it out first before it was ready for showtime~
0,Come to cork. Its way better than Dublin
1,I might buy 3050ti if it launches
0,LUNDUN TUK DER LOISCENCE GUD EVANS 
0,Anyone else notice that Dr. Evil reference 
0,0:16 that's a nice amnt of coments
0,dont include spoilers especially so close to release date
0,Nikola Tesla. I see what you did there 
1,Sonic Ether: Makes PTGI Path Traced Global Illumination for Java Edition without GPU pestrictions Mojang: Oh We can do that too But ONLY on Windows 10 Edition. AAANNDD You need RTX20xx card.
0,Why is Linus in the background 
0,THIS CHANNEL IS WHY I AM HERE
0,Riley looks so Brit here. oh wait.
0,No wonder they want a share of those sweet crypto gains. But i ask myself if they can. I mean basically it's a bunch of crazy people spending money on some imaginary digital currency.
0,does it make terraria fancyer its all about softwawe
0,who uses antivirus or firewall 
0,This is how free market capitalism works. Shut up or help change the system.
0, Anyway you might want to wait a little bit before buying Ryzen. looks at Ryzen 3600X that was just delivered last week sighs 
0,it is so much that adblock shows and empty skippable ad
0,Who made Ho do the manscaping sponsor 
0,So when will epic just not try to kill linux support for EAC 
0,I wish I had one of those seizure predictions a long time ago. It would give me time to at least lie in bed or put down some pillows. You have to seize those opportunities when you can
1,LOL.you were 13 when AMD was sent back to the stone age and now you act like a little kid as if Doom 3 was about to come out.
0, They cant make brown with RGB so They could physically but mentally
0,I love you too Riley 3
0,I felt great at the beginning but the ending I felt sorry for my co flesh people.
1,I'm not gonna pay 400 bucks for a X60 card.
1,I don't get why people don't like the design of RTX 3080. Looks pretty cool and fresh and it's still the most important that it probably works well.
0,i hope someone asked yvonne to host solely because of halo reach lol i love it when she hosts. so wholesome
0,Looks like I'll be moving to India
0,You had me at hello 
0,User error in folding a phone hahaha 
0,why do i love this SO MUCH
0,How many bitcoins can that thing mine a day 
0,Awesome job Madison Welcome aboard 
